id,song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
72s3SvrF31D4ZBpj4YX1dP,lovely liar,Stevie Howie,0.551,0.805,2,-5.48,1,0.12,0.0844,3.91e-05,0.8,0.39,85.988,audio_features,spotify:track:72s3SvrF31D4ZBpj4YX1dP,https://api.spotify.com/v1/tracks/72s3SvrF31D4ZBpj4YX1dP,https://api.spotify.com/v1/audio-analysis/72s3SvrF31D4ZBpj4YX1dP,270174,4
3C0nOe05EIt1390bVABLyN,On The Floor,"Jennifer Lopez, Pitbull",0.73,0.777,3,-5.194,0,0.0496,0.105,0.000486,0.0691,0.575,130.003,audio_features,spotify:track:3C0nOe05EIt1390bVABLyN,https://api.spotify.com/v1/tracks/3C0nOe05EIt1390bVABLyN,https://api.spotify.com/v1/audio-analysis/3C0nOe05EIt1390bVABLyN,284867,4
3wMe1lySKxJeH9iMWXDqgx,Love To Be Happy,Magpie Jazz Trio,0.466,0.0718,6,-19.581,1,0.0336,0.922,0.916,0.11,0.214,105.252,audio_features,spotify:track:3wMe1lySKxJeH9iMWXDqgx,https://api.spotify.com/v1/tracks/3wMe1lySKxJeH9iMWXDqgx,https://api.spotify.com/v1/audio-analysis/3wMe1lySKxJeH9iMWXDqgx,195276,4
7gEGhEb1VcCeC6lJWnjI9Z,Love No Limit,Mary J. Blige,0.558,0.695,11,-7.853,0,0.0399,0.164,0.00181,0.216,0.62,169.563,audio_features,spotify:track:7gEGhEb1VcCeC6lJWnjI9Z,https://api.spotify.com/v1/tracks/7gEGhEb1VcCeC6lJWnjI9Z,https://api.spotify.com/v1/audio-analysis/7gEGhEb1VcCeC6lJWnjI9Z,299627,4
1lOe9qE0vR9zwWQAOk6CoO,Ransom,Lil Tecca,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,audio_features,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/tracks/1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/audio-analysis/1lOe9qE0vR9zwWQAOk6CoO,131240,4
0cgcD73SD4nFdTK2oKofzW,Love In Portofino,Dalida,0.418,0.29,8,-10.126,0,0.0317,0.78,0.0,0.173,0.505,89.499,audio_features,spotify:track:0cgcD73SD4nFdTK2oKofzW,https://api.spotify.com/v1/tracks/0cgcD73SD4nFdTK2oKofzW,https://api.spotify.com/v1/audio-analysis/0cgcD73SD4nFdTK2oKofzW,182067,4
1LLXZFeAHK9R4xUramtUKw,London Boy,Taylor Swift,0.695,0.71,1,-6.639,1,0.05,0.0246,0.000104,0.133,0.557,157.925,audio_features,spotify:track:1LLXZFeAHK9R4xUramtUKw,https://api.spotify.com/v1/tracks/1LLXZFeAHK9R4xUramtUKw,https://api.spotify.com/v1/audio-analysis/1LLXZFeAHK9R4xUramtUKw,190240,4
5psbwXbjlWCqmLVzIqif7Q,Love Is All Around,The Troggs,0.457,0.492,2,-8.104,1,0.0291,0.432,0.00106,0.0996,0.691,98.921,audio_features,spotify:track:5psbwXbjlWCqmLVzIqif7Q,https://api.spotify.com/v1/tracks/5psbwXbjlWCqmLVzIqif7Q,https://api.spotify.com/v1/audio-analysis/5psbwXbjlWCqmLVzIqif7Q,177667,4
2PyJAiQjp1OPkow2FJZKHR,you look like you love me (feat. Riley Green),"Ella Langley, Riley Green",0.663,0.675,11,-5.851,1,0.0321,0.353,0.0,0.21,0.455,128.942,audio_features,spotify:track:2PyJAiQjp1OPkow2FJZKHR,https://api.spotify.com/v1/tracks/2PyJAiQjp1OPkow2FJZKHR,https://api.spotify.com/v1/audio-analysis/2PyJAiQjp1OPkow2FJZKHR,224280,4
3ZQYhvXr4SXcmiWqmEnRS0,Lover of the Light,Mumford & Sons,0.301,0.691,2,-6.851,1,0.0516,0.00799,0.00061,0.273,0.363,106.757,audio_features,spotify:track:3ZQYhvXr4SXcmiWqmEnRS0,https://api.spotify.com/v1/tracks/3ZQYhvXr4SXcmiWqmEnRS0,https://api.spotify.com/v1/audio-analysis/3ZQYhvXr4SXcmiWqmEnRS0,314893,4
32XaqPVTVkkuOiOPQZ3SpA,midnight love,girl in red,0.284,0.538,2,-9.894,0,0.0886,0.717,0.105,0.111,0.259,179.708,audio_features,spotify:track:32XaqPVTVkkuOiOPQZ3SpA,https://api.spotify.com/v1/tracks/32XaqPVTVkkuOiOPQZ3SpA,https://api.spotify.com/v1/audio-analysis/32XaqPVTVkkuOiOPQZ3SpA,193929,3
2ulBBx6YQ3qY3ci34RadtN,She's In Love With The Boy - Single Version,Trisha Yearwood,0.783,0.698,3,-8.268,1,0.0323,0.522,2.52e-06,0.0754,0.758,124.996,audio_features,spotify:track:2ulBBx6YQ3qY3ci34RadtN,https://api.spotify.com/v1/tracks/2ulBBx6YQ3qY3ci34RadtN,https://api.spotify.com/v1/audio-analysis/2ulBBx6YQ3qY3ci34RadtN,248200,4
2jto2mk883akXynLqkdung,Love Is the Answer,England Dan & John Ford Coley,0.393,0.495,0,-14.033,0,0.0428,0.137,0.000269,0.134,0.624,202.297,audio_features,spotify:track:2jto2mk883akXynLqkdung,https://api.spotify.com/v1/tracks/2jto2mk883akXynLqkdung,https://api.spotify.com/v1/audio-analysis/2jto2mk883akXynLqkdung,284720,4
0O0bttAxJKKWqAqY2Nq4mC,Falling In Love,Cigarettes After Sex,0.475,0.269,7,-11.641,1,0.027,0.722,0.017,0.125,0.357,140.654,audio_features,spotify:track:0O0bttAxJKKWqAqY2Nq4mC,https://api.spotify.com/v1/tracks/0O0bttAxJKKWqAqY2Nq4mC,https://api.spotify.com/v1/audio-analysis/0O0bttAxJKKWqAqY2Nq4mC,245840,4
28iWca1I2wjlrkfiMMP0aL,Love Story,Sarah Cothran,0.681,0.236,2,-8.297,0,0.0322,0.554,0.0,0.157,0.256,116.953,audio_features,spotify:track:28iWca1I2wjlrkfiMMP0aL,https://api.spotify.com/v1/tracks/28iWca1I2wjlrkfiMMP0aL,https://api.spotify.com/v1/audio-analysis/28iWca1I2wjlrkfiMMP0aL,190769,4
0LzeivEHO16a8eBQGlpVkE,Love Shack - Edit; 2019 Remaster,The B-52's,0.704,0.828,5,-7.304,0,0.0514,0.11,0.0,0.747,0.866,133.496,audio_features,spotify:track:0LzeivEHO16a8eBQGlpVkE,https://api.spotify.com/v1/tracks/0LzeivEHO16a8eBQGlpVkE,https://api.spotify.com/v1/audio-analysis/0LzeivEHO16a8eBQGlpVkE,262587,4
3XG801WWhqC753dekEBkMt,Real Love,Mary J. Blige,0.769,0.781,0,-5.472,1,0.0797,0.12,0.00037,0.0506,0.826,95.021,audio_features,spotify:track:3XG801WWhqC753dekEBkMt,https://api.spotify.com/v1/tracks/3XG801WWhqC753dekEBkMt,https://api.spotify.com/v1/audio-analysis/3XG801WWhqC753dekEBkMt,269973,4
53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,Jason Mraz,0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,audio_features,spotify:track:53QF56cjZA9RTuuMZDrSA6,https://api.spotify.com/v1/tracks/53QF56cjZA9RTuuMZDrSA6,https://api.spotify.com/v1/audio-analysis/53QF56cjZA9RTuuMZDrSA6,240166,3
1zdmeAd3wE2VlrrxpAAEgr,Love Ain't For Keeping,The Who,0.554,0.818,2,-6.864,1,0.0362,0.0779,0.0106,0.341,0.512,142.339,audio_features,spotify:track:1zdmeAd3wE2VlrrxpAAEgr,https://api.spotify.com/v1/tracks/1zdmeAd3wE2VlrrxpAAEgr,https://api.spotify.com/v1/audio-analysis/1zdmeAd3wE2VlrrxpAAEgr,130720,4
7pfMEwz79Hrc2IOVMWsrJS,LOVE IS (NOT) EASY,Chase Atlantic,0.414,0.505,5,-8.142,1,0.0437,0.077,0.00418,0.113,0.298,136.152,audio_features,spotify:track:7pfMEwz79Hrc2IOVMWsrJS,https://api.spotify.com/v1/tracks/7pfMEwz79Hrc2IOVMWsrJS,https://api.spotify.com/v1/audio-analysis/7pfMEwz79Hrc2IOVMWsrJS,188320,3
1UjN1QVbHnzJiqjkqzWmZK,Love War (Feat. BE'O),"YENA, BE'O",0.654,0.822,5,-4.307,0,0.164,0.397,0.0,0.178,0.65,100.094,audio_features,spotify:track:1UjN1QVbHnzJiqjkqzWmZK,https://api.spotify.com/v1/tracks/1UjN1QVbHnzJiqjkqzWmZK,https://api.spotify.com/v1/audio-analysis/1UjN1QVbHnzJiqjkqzWmZK,188280,4
7Ld6hA2qsLEXPn39FfuHwb,Fly Love,Jamie Foxx,0.596,0.287,7,-12.618,1,0.0335,0.791,4.44e-05,0.0865,0.349,115.209,audio_features,spotify:track:7Ld6hA2qsLEXPn39FfuHwb,https://api.spotify.com/v1/tracks/7Ld6hA2qsLEXPn39FfuHwb,https://api.spotify.com/v1/audio-analysis/7Ld6hA2qsLEXPn39FfuHwb,159000,4
6MvuLjhCLJYqeV2pgZb5Mo,Come Over And Love Me,Love Spells,0.561,0.387,0,-12.315,1,0.0243,0.811,0.846,0.196,0.311,91.989,audio_features,spotify:track:6MvuLjhCLJYqeV2pgZb5Mo,https://api.spotify.com/v1/tracks/6MvuLjhCLJYqeV2pgZb5Mo,https://api.spotify.com/v1/audio-analysis/6MvuLjhCLJYqeV2pgZb5Mo,161266,4
1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,Pop Smoke,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,audio_features,spotify:track:1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/tracks/1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/audio-analysis/1tkg4EHVoqnhR6iFEXb60y,160000,4
0AsEtuoqlnt5xKAmuOCpJy,Love's A Leavin',Warren Zeiders,0.416,0.55,11,-4.782,1,0.0306,0.00534,0.000141,0.113,0.128,111.154,audio_features,spotify:track:0AsEtuoqlnt5xKAmuOCpJy,https://api.spotify.com/v1/tracks/0AsEtuoqlnt5xKAmuOCpJy,https://api.spotify.com/v1/audio-analysis/0AsEtuoqlnt5xKAmuOCpJy,188800,4
2wGSgTmgSF3xjRrHkTc25R,Hate It Or Love It,"The Game, 50 Cent",0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,audio_features,spotify:track:2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/tracks/2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/audio-analysis/2wGSgTmgSF3xjRrHkTc25R,206400,4
3RpeMS8fRVpXYME5gOoxBP,Loved Us More,Munn,0.577,0.397,7,-10.866,1,0.0665,0.708,0.000436,0.12,0.345,91.95,audio_features,spotify:track:3RpeMS8fRVpXYME5gOoxBP,https://api.spotify.com/v1/tracks/3RpeMS8fRVpXYME5gOoxBP,https://api.spotify.com/v1/audio-analysis/3RpeMS8fRVpXYME5gOoxBP,180000,4
1JdXEKV2JO87o5eXvpfLUn,Loved! (unplugged),"nobigdyl., Sarah Juers",0.616,0.608,8,-6.137,1,0.0733,0.405,0.0,0.47,0.435,132.177,audio_features,spotify:track:1JdXEKV2JO87o5eXvpfLUn,https://api.spotify.com/v1/tracks/1JdXEKV2JO87o5eXvpfLUn,https://api.spotify.com/v1/audio-analysis/1JdXEKV2JO87o5eXvpfLUn,236635,4
6R9c642Hs3tOdLowjYaWt2,Love/Hate Letter To Alcohol (with Fleet Foxes),"Post Malone, Fleet Foxes",0.475,0.569,4,-7.073,0,0.0343,0.037,0.00129,0.232,0.0395,108.007,audio_features,spotify:track:6R9c642Hs3tOdLowjYaWt2,https://api.spotify.com/v1/tracks/6R9c642Hs3tOdLowjYaWt2,https://api.spotify.com/v1/audio-analysis/6R9c642Hs3tOdLowjYaWt2,183816,4
3ZpSFamHHJE4kL59IePR7P,Love Come Down - Single Version,"Evelyn ""Champagne"" King",0.804,0.621,11,-7.317,1,0.0652,0.00601,0.00301,0.0433,0.903,117.274,audio_features,spotify:track:3ZpSFamHHJE4kL59IePR7P,https://api.spotify.com/v1/tracks/3ZpSFamHHJE4kL59IePR7P,https://api.spotify.com/v1/audio-analysis/3ZpSFamHHJE4kL59IePR7P,217360,4
2iRcaF3qbZZiP5HTFr62wd,"Love Is a Song (From ""Bambi"")",Cover Kid,0.791,0.125,1,-26.895,0,0.0771,0.995,0.948,0.0771,0.922,143.977,audio_features,spotify:track:2iRcaF3qbZZiP5HTFr62wd,https://api.spotify.com/v1/tracks/2iRcaF3qbZZiP5HTFr62wd,https://api.spotify.com/v1/audio-analysis/2iRcaF3qbZZiP5HTFr62wd,126688,4
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,audio_features,spotify:track:1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/tracks/1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/audio-analysis/1xQ6trAsedVPCdbtDAmk0c,171375,4
4Hmzj2EdzewmfORtJZhNnV,Love Scars Pt. 2 / Rack City (feat. Antionia & Chris King),"Trippie Redd, Antionia, Chris King",0.666,0.588,5,-7.953,0,0.138,0.0653,0.0,0.0868,0.157,80.951,audio_features,spotify:track:4Hmzj2EdzewmfORtJZhNnV,https://api.spotify.com/v1/tracks/4Hmzj2EdzewmfORtJZhNnV,https://api.spotify.com/v1/audio-analysis/4Hmzj2EdzewmfORtJZhNnV,155368,4
1PEqh7awkpuepLBSq8ZwqD,I Love You Always Forever,Donna Lewis,0.744,0.453,5,-11.977,1,0.0348,0.627,0.421,0.0898,0.122,103.773,audio_features,spotify:track:1PEqh7awkpuepLBSq8ZwqD,https://api.spotify.com/v1/tracks/1PEqh7awkpuepLBSq8ZwqD,https://api.spotify.com/v1/audio-analysis/1PEqh7awkpuepLBSq8ZwqD,239960,4
0DuWyzeLH09PQcnOMJiRgE,Lover Man,Billie Holiday,0.366,0.136,9,-12.42,0,0.0432,0.923,0.0,0.103,0.254,63.438,audio_features,spotify:track:0DuWyzeLH09PQcnOMJiRgE,https://api.spotify.com/v1/tracks/0DuWyzeLH09PQcnOMJiRgE,https://api.spotify.com/v1/audio-analysis/0DuWyzeLH09PQcnOMJiRgE,197707,4
0CXVjQI9wsqaGeIARkkpYc,I Wanna Love You,"Akon, Snoop Dogg",0.866,0.454,0,-9.383,1,0.0414,0.0373,1.49e-06,0.275,0.368,99.982,audio_features,spotify:track:0CXVjQI9wsqaGeIARkkpYc,https://api.spotify.com/v1/tracks/0CXVjQI9wsqaGeIARkkpYc,https://api.spotify.com/v1/audio-analysis/0CXVjQI9wsqaGeIARkkpYc,247067,4
2FugBtxISbWkPCgEpUT2OQ,Love Is A House,Force M.D.'s,0.682,0.4,8,-15.692,1,0.0282,0.302,2.07e-05,0.0805,0.835,92.101,audio_features,spotify:track:2FugBtxISbWkPCgEpUT2OQ,https://api.spotify.com/v1/tracks/2FugBtxISbWkPCgEpUT2OQ,https://api.spotify.com/v1/audio-analysis/2FugBtxISbWkPCgEpUT2OQ,312160,4
0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,Led Zeppelin,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,audio_features,spotify:track:0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,333893,4
5wM6LOw2U6XeIFHfsgI6wU,Love You Back,Madeon,0.511,0.718,11,-7.46,1,0.0367,0.00454,9.61e-05,0.0913,0.274,106.016,audio_features,spotify:track:5wM6LOw2U6XeIFHfsgI6wU,https://api.spotify.com/v1/tracks/5wM6LOw2U6XeIFHfsgI6wU,https://api.spotify.com/v1/audio-analysis/5wM6LOw2U6XeIFHfsgI6wU,214104,4
1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster,Foreigner,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,audio_features,spotify:track:1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/tracks/1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/audio-analysis/1JLn8RhQzHz3qDqsChcmBl,304787,4
3fv3HNRNXb88kb1Aj1n0R9,Love Birds,Niklas Blumenthaler,0.311,0.0503,8,-23.899,0,0.0351,0.975,0.92,0.0972,0.0534,75.709,audio_features,spotify:track:3fv3HNRNXb88kb1Aj1n0R9,https://api.spotify.com/v1/tracks/3fv3HNRNXb88kb1Aj1n0R9,https://api.spotify.com/v1/audio-analysis/3fv3HNRNXb88kb1Aj1n0R9,118053,4
1y3CG6thNhG1ndaNW0JuEp,In Your Love,Tyler Childers,0.534,0.409,7,-9.559,1,0.0378,0.844,0.000656,0.115,0.243,127.357,audio_features,spotify:track:1y3CG6thNhG1ndaNW0JuEp,https://api.spotify.com/v1/tracks/1y3CG6thNhG1ndaNW0JuEp,https://api.spotify.com/v1/audio-analysis/1y3CG6thNhG1ndaNW0JuEp,225827,4
3B0SrUf3hRsHDOIFbMUWzc,"Lover, You Should've Come Over - Live at Sin-é, New York, NY - July/August 1993",Jeff Buckley,0.342,0.368,6,-10.125,1,0.0307,0.715,2.74e-05,0.93,0.0865,120.824,audio_features,spotify:track:3B0SrUf3hRsHDOIFbMUWzc,https://api.spotify.com/v1/tracks/3B0SrUf3hRsHDOIFbMUWzc,https://api.spotify.com/v1/audio-analysis/3B0SrUf3hRsHDOIFbMUWzc,565867,3
3PkASUKHoNOWzGmDkwnnG5,Love Me Like You Used To,Tanya Tucker,0.58,0.155,10,-17.386,1,0.0278,0.729,0.0,0.0859,0.479,89.339,audio_features,spotify:track:3PkASUKHoNOWzGmDkwnnG5,https://api.spotify.com/v1/tracks/3PkASUKHoNOWzGmDkwnnG5,https://api.spotify.com/v1/audio-analysis/3PkASUKHoNOWzGmDkwnnG5,229600,4
44AyOl4qVkzS48vBsbNXaC,Can't Help Falling in Love,Elvis Presley,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,audio_features,spotify:track:44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/tracks/44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/audio-analysis/44AyOl4qVkzS48vBsbNXaC,182360,3
0P9XwjnnIPQFTwdqvu01Mf,lovememore.,dosii,0.641,0.683,0,-7.521,0,0.0273,0.768,0.0176,0.0824,0.924,155.887,audio_features,spotify:track:0P9XwjnnIPQFTwdqvu01Mf,https://api.spotify.com/v1/tracks/0P9XwjnnIPQFTwdqvu01Mf,https://api.spotify.com/v1/audio-analysis/0P9XwjnnIPQFTwdqvu01Mf,231710,4
3pVsGhUEBZKFtn0n8zjS0H,Love Don't Live Here Anymore,Rose Royce,0.529,0.262,11,-19.546,0,0.0698,0.834,0.00078,0.107,0.648,83.046,audio_features,spotify:track:3pVsGhUEBZKFtn0n8zjS0H,https://api.spotify.com/v1/tracks/3pVsGhUEBZKFtn0n8zjS0H,https://api.spotify.com/v1/audio-analysis/3pVsGhUEBZKFtn0n8zjS0H,238307,4
2CR01A8W6hmVZuXsVGf2Fn,Love from NGC 7318,"Barnes Blvd., Tanerélle",0.525,0.269,7,-9.909,0,0.0744,0.914,0.00141,0.121,0.0998,76.665,audio_features,spotify:track:2CR01A8W6hmVZuXsVGf2Fn,https://api.spotify.com/v1/tracks/2CR01A8W6hmVZuXsVGf2Fn,https://api.spotify.com/v1/audio-analysis/2CR01A8W6hmVZuXsVGf2Fn,168272,5
1uf5f99kLdlmUBEvVqrFyy,Love Is Alive,"Louis The Child, Elohim",0.676,0.5,8,-6.878,1,0.0412,0.701,0.0,0.596,0.915,97.863,audio_features,spotify:track:1uf5f99kLdlmUBEvVqrFyy,https://api.spotify.com/v1/tracks/1uf5f99kLdlmUBEvVqrFyy,https://api.spotify.com/v1/audio-analysis/1uf5f99kLdlmUBEvVqrFyy,170611,4
3wkNK8tJZ2stygNJm8RCRD,I Luv Your Girl,The-Dream,0.723,0.322,8,-9.702,1,0.0341,0.014,0.0,0.119,0.0406,90.063,audio_features,spotify:track:3wkNK8tJZ2stygNJm8RCRD,https://api.spotify.com/v1/tracks/3wkNK8tJZ2stygNJm8RCRD,https://api.spotify.com/v1/audio-analysis/3wkNK8tJZ2stygNJm8RCRD,267867,4
3mc4nFeBX4hvuYbPsoS4GK,"Love, Love, Love",Donny Hathaway,0.487,0.707,8,-7.775,1,0.0595,0.691,0.0,0.161,0.639,95.136,audio_features,spotify:track:3mc4nFeBX4hvuYbPsoS4GK,https://api.spotify.com/v1/tracks/3mc4nFeBX4hvuYbPsoS4GK,https://api.spotify.com/v1/audio-analysis/3mc4nFeBX4hvuYbPsoS4GK,202067,4
21Qsj3cMVCx2xF2EVVNbEu,Fell In Love With a Girl,The White Stripes,0.356,0.982,4,-1.574,0,0.112,0.713,0.00145,0.941,0.299,95.754,audio_features,spotify:track:21Qsj3cMVCx2xF2EVVNbEu,https://api.spotify.com/v1/tracks/21Qsj3cMVCx2xF2EVVNbEu,https://api.spotify.com/v1/audio-analysis/21Qsj3cMVCx2xF2EVVNbEu,110093,4
3JP7KdSVvcX3mTfitBp2Ec,Love Cycle (with Summer Walker),"Toosii, Summer Walker",0.774,0.451,6,-8.942,0,0.239,0.0533,0.0,0.078,0.429,126.955,audio_features,spotify:track:3JP7KdSVvcX3mTfitBp2Ec,https://api.spotify.com/v1/tracks/3JP7KdSVvcX3mTfitBp2Ec,https://api.spotify.com/v1/audio-analysis/3JP7KdSVvcX3mTfitBp2Ec,215406,4
4iIrJ94pkIEnGZWv1MhIRC,love language,Ariana Grande,0.688,0.573,10,-5.03,0,0.208,0.0686,0.0,0.0749,0.553,110.034,audio_features,spotify:track:4iIrJ94pkIEnGZWv1MhIRC,https://api.spotify.com/v1/tracks/4iIrJ94pkIEnGZWv1MhIRC,https://api.spotify.com/v1/audio-analysis/4iIrJ94pkIEnGZWv1MhIRC,179861,4
7t3Xdbufg7q2onVsR8RBdY,Fire On Fire,Sam Smith,0.584,0.408,1,-7.356,0,0.0461,0.476,0.0,0.18,0.333,115.129,audio_features,spotify:track:7t3Xdbufg7q2onVsR8RBdY,https://api.spotify.com/v1/tracks/7t3Xdbufg7q2onVsR8RBdY,https://api.spotify.com/v1/audio-analysis/7t3Xdbufg7q2onVsR8RBdY,246735,4
5Hm2xN1TlvWsnVMFEpyg0O,Love Test,The Growlers,0.649,0.731,2,-7.271,1,0.0263,0.0077,0.000425,0.353,0.752,114.982,audio_features,spotify:track:5Hm2xN1TlvWsnVMFEpyg0O,https://api.spotify.com/v1/tracks/5Hm2xN1TlvWsnVMFEpyg0O,https://api.spotify.com/v1/audio-analysis/5Hm2xN1TlvWsnVMFEpyg0O,249267,4
0XwRlvv3KlOu4HWlOH34XG,Lover,Diljit Dosanjh,0.827,0.587,9,-5.531,0,0.113,0.203,0.0,0.0727,0.774,119.936,audio_features,spotify:track:0XwRlvv3KlOu4HWlOH34XG,https://api.spotify.com/v1/tracks/0XwRlvv3KlOu4HWlOH34XG,https://api.spotify.com/v1/audio-analysis/0XwRlvv3KlOu4HWlOH34XG,190000,4
0vbFrb1U7sRV2UhEPCmE3t,Love Jones (feat. Ty Dolla $ign),"Leon Thomas, Ty Dolla $ign",0.588,0.59,8,-5.456,1,0.0656,0.163,0.0,0.106,0.509,116.104,audio_features,spotify:track:0vbFrb1U7sRV2UhEPCmE3t,https://api.spotify.com/v1/tracks/0vbFrb1U7sRV2UhEPCmE3t,https://api.spotify.com/v1/audio-analysis/0vbFrb1U7sRV2UhEPCmE3t,183590,4
4XjnaL1dDauhuvNFz1SLwW,Love You Too Much,Lucky Daye,0.392,0.473,8,-11.377,0,0.118,0.824,1.56e-05,0.117,0.284,111.317,audio_features,spotify:track:4XjnaL1dDauhuvNFz1SLwW,https://api.spotify.com/v1/tracks/4XjnaL1dDauhuvNFz1SLwW,https://api.spotify.com/v1/audio-analysis/4XjnaL1dDauhuvNFz1SLwW,465816,5
35ItUJlMtjOQW3SSiTCrrw,Crazy Little Thing Called Love - Remastered 2011,Queen,0.599,0.762,0,-6.887,1,0.0423,0.714,4.43e-06,0.35,0.715,76.961,audio_features,spotify:track:35ItUJlMtjOQW3SSiTCrrw,https://api.spotify.com/v1/tracks/35ItUJlMtjOQW3SSiTCrrw,https://api.spotify.com/v1/audio-analysis/35ItUJlMtjOQW3SSiTCrrw,163373,4
1cm6DumMSwqKuxZdRjorAl,Love Me Tender,August Ken,0.599,0.0134,7,-24.976,1,0.0572,0.994,0.971,0.0988,0.354,72.98,audio_features,spotify:track:1cm6DumMSwqKuxZdRjorAl,https://api.spotify.com/v1/tracks/1cm6DumMSwqKuxZdRjorAl,https://api.spotify.com/v1/audio-analysis/1cm6DumMSwqKuxZdRjorAl,120977,4
1HH9AYnSKZaPKgZUGuiDRf,Love Is My Religion,Ziggy Marley,0.826,0.717,9,-6.212,1,0.0481,0.202,0.0,0.394,0.78,93.505,audio_features,spotify:track:1HH9AYnSKZaPKgZUGuiDRf,https://api.spotify.com/v1/tracks/1HH9AYnSKZaPKgZUGuiDRf,https://api.spotify.com/v1/audio-analysis/1HH9AYnSKZaPKgZUGuiDRf,228507,4
0j2WBxWZnWti5TpSxjJvPb,Love on the Weekend,John Mayer,0.729,0.546,7,-9.305,1,0.0285,0.547,0.00287,0.0651,0.406,119.941,audio_features,spotify:track:0j2WBxWZnWti5TpSxjJvPb,https://api.spotify.com/v1/tracks/0j2WBxWZnWti5TpSxjJvPb,https://api.spotify.com/v1/audio-analysis/0j2WBxWZnWti5TpSxjJvPb,212627,4
1r8oPEXqnhUVgkUkJNqEuF,Love Will Tear Us Apart - 2010 Remaster,Joy Division,0.525,0.902,2,-8.662,1,0.0368,0.000989,0.691,0.137,0.907,146.83,audio_features,spotify:track:1r8oPEXqnhUVgkUkJNqEuF,https://api.spotify.com/v1/tracks/1r8oPEXqnhUVgkUkJNqEuF,https://api.spotify.com/v1/audio-analysis/1r8oPEXqnhUVgkUkJNqEuF,204621,4
3SRjttWCWcb3753jR0QKKB,Love Potions - 6arelyhuman Remix,"BJ Lips, 6arelyhuman, princess paparazzi",0.649,0.816,11,-7.268,1,0.0333,0.0342,0.0,0.146,0.405,121.975,audio_features,spotify:track:3SRjttWCWcb3753jR0QKKB,https://api.spotify.com/v1/tracks/3SRjttWCWcb3753jR0QKKB,https://api.spotify.com/v1/audio-analysis/3SRjttWCWcb3753jR0QKKB,188822,4
1w6kG4Rc29m5EherbvpkF5,Your Love,Nicki Minaj,0.422,0.52,11,-10.231,1,0.343,0.00204,0.00413,0.411,0.184,189.63,audio_features,spotify:track:1w6kG4Rc29m5EherbvpkF5,https://api.spotify.com/v1/tracks/1w6kG4Rc29m5EherbvpkF5,https://api.spotify.com/v1/audio-analysis/1w6kG4Rc29m5EherbvpkF5,245253,4
0v8J17a6cO0wWp7z731GTd,One More Love Song,Mac DeMarco,0.708,0.323,9,-11.199,0,0.03,0.765,0.52,0.0939,0.502,141.013,audio_features,spotify:track:0v8J17a6cO0wWp7z731GTd,https://api.spotify.com/v1/tracks/0v8J17a6cO0wWp7z731GTd,https://api.spotify.com/v1/audio-analysis/0v8J17a6cO0wWp7z731GTd,241067,4
